Optimizer,Split,Horizon,MSE,RMSE,MAE,R2,Pearson,Variance,StdDev,TargetVariance,TargetStdDev,D_latent,H_cell,CDI,SDI,TrainTimeSec,FinalTrainLoss,Fold_N_TOP_GENES,Fold_GENE_EMB_DIM,MSE_std,RMSE_std,MAE_std,R2_std,Pearson_std,Variance_std,StdDev_std,TargetVariance_std,TargetStdDev_std,D_latent_std,H_cell_std,CDI_std,SDI_std,Fold_N_TOP_GENES_std,Fold_GENE_EMB_DIM_std
AdamW,Test,1,0.04458259469372969,0.1866996591151814,0.13649594358077236,0.779474629280614,0.8964939799171462,0.04281271847366702,0.18338695337082825,0.5407477617263794,0.7350823879241943,11.428422927856445,0.7468016709626448,2.711395597457886,0.9847746640238474,12.668024682998658,0.009395088676424414,2000.0,500.0,0.10514239475458453,0.09863897570461164,0.06862658876926392,0.08213614232910212,0.03837247269469881,0.09956601678794454,0.09584125461465548,0.029688846581597306,0.020045188738732782,0.34928021650480623,0.047449834463680174,0.0956220469967841,0.016216260359934405,0.0,0.0
AdamW,Test,3,0.559889293707469,0.5892483329013186,0.4693989656953251,-1.040009788578632,0.09409100238317301,0.4858663383009387,0.5497123120170013,0.5403941631317138,0.7348421692848206,11.400789070129395,0.7478766051588145,2.70888237953186,1.6426004760611175,24.053131532669067,0.011679625278478314,2000.0,500.0,2.559845449235818,0.46125820408286916,0.3791050798415673,0.8511154602309216,0.31239134187056006,2.2772766151529122,0.42866627069536295,0.029674885389086286,0.020032413434670687,0.3555378108393542,0.04537093524093525,0.09640478436820404,0.02566794298208789,0.0,0.0
AdamW,Test,5,0.17165656986847228,0.34106278962878717,0.2591568677507195,0.2617532623982897,0.7022607709906276,0.15575717700754896,0.3265626388145428,0.5393337488174439,0.7341180324554444,11.351876831054687,0.75108829782592,2.7035522937774656,2.093549273000036,36.17348389625549,0.01584021116997475,2000.0,500.0,0.6051092771247358,0.23527526650065805,0.18347317252989248,0.3752353846958095,0.13557351196956707,0.5427444263139257,0.22166030012690277,0.029826592502096804,0.02011489475907584,0.3930696044769699,0.04685926767456441,0.10180434659554573,0.03279577219754002,0.0,0.0
AdamW,Test,10,0.08717636755503276,0.2539718027344158,0.18920741751790046,0.5494980909543878,0.8468764069208077,0.07731339184896034,0.2407673810743818,0.5363615989685059,0.7320785522460938,11.241281509399414,0.7460698984985792,2.6761375427246095,2.8988949485930715,67.43713483810424,0.019733464555929895,2000.0,500.0,0.23343890261916958,0.1506107117537776,0.11232144413311597,0.33960130376738573,0.07836683038197015,0.19963905432387916,0.1391116418759532,0.030492070453443515,0.020561401435772574,0.5064771698892866,0.04292389742562354,0.13449528933984464,0.057749120469796106,0.0,0.0
AdamW,Test,20,0.9007560157542135,0.7544758877961424,0.6204450857873056,-4.120253506361269,0.23241255818510487,0.46834723456963606,0.5736931954996258,0.543481421470642,0.7369131326675415,11.174761962890624,0.7424740657596137,2.5979073524475096,4.0003742844331915,129.9197853088379,0.05403545607364925,2000.0,500.0,2.617315933596268,0.5758925335326915,0.5109160530721633,8.698618568061056,0.3379887156245851,1.4677933623002752,0.3731996366098236,0.031002722118428024,0.02099124757800345,0.519665833343508,0.038143143473307155,0.25270030374787056,0.1566965249138064,0.0,0.0
AdamW,Train,1,0.009252547445140926,0.09298625688142355,0.0738203523775526,0.9517088707755593,0.9761227136915036,0.009018357515554219,0.09185114760901414,0.6794537305831909,0.8240599870681763,12.406536293029784,0.6991711780900554,2.244592046737671,0.940996919383952,12.668024682998658,0.009395088676424414,2000.0,500.0,0.008521451217651226,0.024623997587881977,0.01939080121868005,0.0209208349300091,0.010528776919151139,0.008214493210402345,0.02412368977425022,0.03242059724781289,0.019467741975663973,0.34024541360232263,0.036702248823196525,0.10509608604551662,0.015687224379458086,0.0,0.0
AdamW,Train,3,0.6337936607105474,0.6354791173735732,0.5015113431974954,-0.9144958836424585,0.09380163753812322,0.5627899820415997,0.5985695967078208,0.6794238686561584,0.8240414023399353,12.386098861694336,0.695049620767498,2.2465583801269533,1.5541519922052103,24.053131532669067,0.011679625278478314,2000.0,500.0,2.692527904529285,0.4796354530732145,0.3880587637998677,0.7477165077531033,0.29744439973298886,2.418799052489703,0.45231034611164717,0.03245594747617435,0.01948795262175583,0.3535943394922322,0.03829488283147328,0.10535529953139382,0.026527285247525467,0.0,0.0
AdamW,Train,5,0.18031769140824383,0.3479883517086748,0.26509266546251725,0.3812036729793923,0.7321216398627001,0.16296560815809405,0.3328658602868809,0.6787854194641113,0.8236500501632691,12.351196479797363,0.7000959935904868,2.2458961486816404,1.978461833260289,36.17348389625549,0.01584021116997475,2000.0,500.0,0.6629437876091537,0.24340302345932135,0.19107463750934436,0.31803849925002464,0.12962574872224308,0.5929632361963991,0.22844341472109164,0.03272175027063927,0.019651446842301593,0.38361200082008645,0.03770945792363914,0.10564042132955552,0.030688241163809405,0.0,0.0
AdamW,Train,10,0.06617259177653229,0.2260491249305312,0.17303817871154523,0.7068423833800297,0.8956795531195478,0.056368092657888634,0.2114697941553359,0.6758492827415467,0.8218366622924804,12.245611000061036,0.6949156828438866,2.238765335083008,2.7396227750502575,67.43713483810424,0.019733464555929895,2000.0,500.0,0.16478249940153525,0.12280186780874082,0.09550516326748058,0.2386436824210556,0.055923319860768,0.1190229554839442,0.10794993528927793,0.034622223907567994,0.020831823544498803,0.504614939345933,0.038407992423074945,0.10602468612206743,0.042756646791068595,0.0,0.0
AdamW,Train,20,1.045573452559172,0.8163564345237966,0.6720411451248561,-3.7634302649544735,0.2230229408711129,0.5416460125791092,0.6203110676828553,0.6778172373771667,0.823058259487152,12.156589698791503,0.6931263532231069,2.2147363662719726,3.8047104093970328,129.9197853088379,0.05403545607364925,2000.0,500.0,3.0603896132384034,0.6158606687691466,0.554384996226444,8.197480270561265,0.3350391583283458,1.7141574405234101,0.39613347690399064,0.03298463164061772,0.019811543901232007,0.5863969442076878,0.036038508783487126,0.12181374547744303,0.08939120410851786,0.0,0.0
Padam,Test,1,0.051157922173905024,0.1989296242210181,0.14769975698753898,0.7490441392216028,0.872380724872515,0.04754509457186157,0.1937310776611169,0.5407477617263794,0.7350823879241943,11.428422927856445,0.7468016709626448,2.711395597457886,0.9847746640238474,13.601199436187745,0.04730353802863745,2000.0,500.0,0.1260320218401942,0.1076544085118734,0.07722465088021013,0.09801705168534573,0.054315356697508387,0.10932210819931032,0.10008642493500478,0.029688846581597306,0.020045188738732782,0.34928021650480623,0.047449834463680174,0.0956220469967841,0.016216260359934405,0.0,0.0
Padam,Test,3,0.28751989611881035,0.41135660077375036,0.3203488456852296,0.047521570920944216,0.24777986994561224,0.2683555636964008,0.4045057396795235,0.5403941631317138,0.7348421692848206,11.400789070129395,0.7478766051588145,2.70888237953186,1.6426004760611175,24.606463193893433,0.32665056552554494,2000.0,500.0,1.3740339398079193,0.34402333596652174,0.27872572588546635,0.23741697788032712,0.3263714277787414,1.2187360282347302,0.3236846557300941,0.029674885389086286,0.020032413434670687,0.3555378108393542,0.04537093524093525,0.09640478436820404,0.02566794298208789,0.0,0.0
Padam,Test,5,0.2894519806076206,0.41498811775095223,0.32252575721810844,0.020293069049423816,0.24364665539467006,0.27064503290270475,0.40864624936206667,0.5393337488174439,0.7341180324554444,11.351876831054687,0.75108829782592,2.7035522937774656,2.093549273000036,36.737502098083496,0.3265500392977632,2000.0,500.0,1.370286891262137,0.34246581727548037,0.2772074604750762,0.2564333663092794,0.32555802167258,1.2148550351022585,0.32201543490103196,0.029826592502096804,0.02011489475907584,0.3930696044769699,0.04685926767456441,0.10180434659554573,0.03279577219754002,0.0,0.0
Padam,Test,10,0.2873728663766501,0.41501700222726234,0.32227275021520313,0.0022114335088168876,0.2426502288121149,0.26853478355588867,0.40851473822897555,0.5363615989685059,0.7320785522460938,11.241281509399414,0.7460698984985792,2.6761375427246095,2.8988949485930715,68.03959708213806,0.3229642741426989,2000.0,500.0,1.3525655590101042,0.3393802033764295,0.27459139568719015,0.26614278987319706,0.32742483832203045,1.1961867935122166,0.3188892772740474,0.030492070453443515,0.020561401435772574,0.5064771698892866,0.04292389742562354,0.13449528933984464,0.057749120469796106,0.0,0.0
Padam,Test,20,0.28442413995517235,0.41293003767486103,0.3210986891213585,0.002365118008033902,0.23302044492760549,0.26583982260715144,0.405685748323506,0.543481421470642,0.7369131326675415,11.174761962890624,0.7424740657596137,2.5979073524475096,4.0003742844331915,130.22348675727844,0.32001845648624266,2000.0,500.0,1.342593451264642,0.3375760850550422,0.27288567378131406,0.25919336886255634,0.3249655868532097,1.1952461138268633,0.3182744462763529,0.031002722118428024,0.02099124757800345,0.519665833343508,0.038143143473307155,0.25270030374787056,0.1566965249138064,0.0,0.0
